zone_code,dominant_livelihood_zone,scenario,collection_date,projection_end,lead_end,cs_date,pred_phase,obs_phase,pred_continuous,obs_continuous
ET1203,crop_farming,ML1,2023-04-01,2023-05-31,1,2023-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2023-03-01,2023-05-31,2,2023-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2022-10-01,2023-05-31,7,2023-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-04-01,2023-09-30,5,2023-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-03-01,2023-09-30,6,2023-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-02-01,2023-09-30,7,2023-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2023-09-01,2023-09-30,0,2023-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2023-08-01,2023-09-30,1,2023-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2023-07-01,2023-09-30,2,2023-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2023-06-01,2023-09-30,3,2023-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-05-01,2023-09-30,4,2023-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-01-01,2024-01-31,0,2024-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2023-11-01,2024-01-31,2,2024-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-09-01,2024-01-31,4,2024-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-08-01,2024-01-31,5,2024-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-07-01,2024-01-31,6,2024-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-06-01,2024-01-31,7,2024-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2023-10-01,2024-01-31,3,2024-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2023-12-01,2024-01-31,1,2024-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-10-01,2024-05-31,7,2024-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-12-01,2024-05-31,5,2024-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-02-01,2024-05-31,3,2024-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-03-01,2024-05-31,2,2024-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-04-01,2024-05-31,1,2024-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-05-01,2024-05-31,0,2024-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2023-11-01,2024-05-31,6,2024-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2024-01-01,2024-05-31,4,2024-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2024-02-01,2024-09-30,7,2024-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2024-03-01,2024-09-30,6,2024-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2024-04-01,2024-09-30,5,2024-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2024-05-01,2024-09-30,4,2024-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-06-01,2024-09-30,3,2024-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-09-01,2024-09-30,0,2024-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-08-01,2024-09-30,1,2024-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2024-07-01,2024-09-30,2,2024-10-01,1,1,0.9999999999999998,0.9999999999999998
ET1204,crop_farming,ML2,2019-06-01,2020-01-31,7,2020-02-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML1,2019-11-01,2020-01-31,2,2020-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2019-07-01,2020-01-31,6,2020-02-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML1,2019-12-01,2020-01-31,1,2020-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2019-10-01,2020-01-31,3,2020-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2020-05-01,2020-05-31,0,2020-06-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML1,2020-04-01,2020-05-31,1,2020-06-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML1,2020-03-01,2020-05-31,2,2020-06-01,1,1,1.0000000000000002,1.0162457660791466
ET1204,crop_farming,ML1,2020-02-01,2020-05-31,3,2020-06-01,1,1,1.0000000000000002,1.0162457660791466
ET1204,crop_farming,ML2,2019-12-01,2020-05-31,5,2020-06-01,1,1,1.0000000000000002,1.0162457660791466
ET1204,crop_farming,ML2,2019-11-01,2020-05-31,6,2020-06-01,1,1,1.0000000000000002,1.0162457660791466
ET1204,crop_farming,ML2,2019-10-01,2020-05-31,7,2020-06-01,1,1,1.0000000000000002,1.0162457660791466
ET1204,crop_farming,ML1,2020-09-01,2020-09-30,0,2020-10-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML1,2020-08-01,2020-09-30,1,2020-10-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML1,2020-07-01,2020-09-30,2,2020-10-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML1,2020-06-01,2020-09-30,3,2020-10-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML2,2020-05-01,2020-09-30,4,2020-10-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML2,2020-04-01,2020-09-30,5,2020-10-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML2,2020-03-01,2020-09-30,6,2020-10-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML2,2020-02-01,2020-09-30,7,2020-10-01,1,1,1.0162457660791466,1.0162457660791466
ET1204,crop_farming,ML2,2020-06-01,2021-01-31,7,2021-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2020-07-01,2021-01-31,6,2021-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-01-01,2021-01-31,0,2021-02-01,1,1,1.0162457660791466,1.0000000000000002
ET1204,crop_farming,ML1,2020-12-01,2021-01-31,1,2021-02-01,1,1,1.0162457660791466,1.0000000000000002
ET1204,crop_farming,ML1,2020-11-01,2021-01-31,2,2021-02-01,1,1,1.0162457660791466,1.0000000000000002
ET1204,crop_farming,ML1,2020-10-01,2021-01-31,3,2021-02-01,1,1,1.0162457660791466,1.0000000000000002
ET1204,crop_farming,ML2,2020-09-01,2021-01-31,4,2021-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2020-08-01,2021-01-31,5,2021-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-03-01,2021-05-31,2,2021-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-02-01,2021-05-31,3,2021-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2020-11-01,2021-05-31,6,2021-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2020-10-01,2021-05-31,7,2021-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-05-01,2021-05-31,0,2021-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2020-12-01,2021-05-31,5,2021-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2021-01-01,2021-05-31,4,2021-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-04-01,2021-05-31,1,2021-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2021-05-01,2021-09-30,4,2021-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2021-04-01,2021-09-30,5,2021-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2021-03-01,2021-09-30,6,2021-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2021-02-01,2021-09-30,7,2021-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-06-01,2021-09-30,3,2021-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2022-01-01,2022-01-31,0,2022-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-12-01,2022-01-31,1,2022-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-11-01,2022-01-31,2,2022-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2021-10-01,2022-01-31,3,2022-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2021-06-01,2022-01-31,7,2022-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2022-04-01,2022-05-31,1,2022-06-01,1,1,1.0000000000000002,1.0018754308658522
ET1204,crop_farming,ML2,2022-01-01,2022-05-31,4,2022-06-01,1,1,1.0000000000000002,1.0018754308658522
ET1204,crop_farming,ML1,2022-05-01,2022-05-31,0,2022-06-01,1,1,1.0000000000000002,1.0018754308658522
ET1204,crop_farming,ML2,2021-12-01,2022-05-31,5,2022-06-01,1,1,1.0000000000000002,1.0018754308658522
ET1204,crop_farming,ML2,2021-11-01,2022-05-31,6,2022-06-01,1,1,1.0000000000000002,1.0018754308658522
ET1204,crop_farming,ML2,2021-10-01,2022-05-31,7,2022-06-01,1,1,1.0000000000000002,1.0018754308658522
ET1204,crop_farming,ML1,2022-02-01,2022-05-31,3,2022-06-01,1,1,1.0000000000000002,1.0018754308658522
ET1204,crop_farming,ML1,2022-03-01,2022-05-31,2,2022-06-01,1,1,1.0000000000000002,1.0018754308658522
ET1204,crop_farming,ML2,2022-02-01,2022-09-30,7,2022-10-01,1,1,1.0000000000000002,1.0181211969449986
ET1204,crop_farming,ML2,2022-04-01,2022-09-30,5,2022-10-01,1,1,1.0000000000000002,1.0181211969449986
ET1204,crop_farming,ML2,2022-03-01,2022-09-30,6,2022-10-01,1,1,1.0000000000000002,1.0181211969449986
ET1204,crop_farming,ML1,2022-09-01,2022-09-30,0,2022-10-01,1,1,1.0018754308658522,1.0181211969449986
ET1204,crop_farming,ML1,2022-08-01,2022-09-30,1,2022-10-01,1,1,1.0018754308658522,1.0181211969449986
ET1204,crop_farming,ML1,2022-06-01,2022-09-30,3,2022-10-01,1,1,1.0018754308658522,1.0181211969449986
ET1204,crop_farming,ML1,2022-07-01,2022-09-30,2,2022-10-01,1,1,1.0018754308658522,1.0181211969449986
ET1204,crop_farming,ML2,2022-05-01,2022-09-30,4,2022-10-01,1,1,1.0000000000000002,1.0181211969449986
ET1204,crop_farming,ML1,2022-10-01,2023-01-31,3,2023-02-01,1,1,1.0162457660791466,1.0000000000000002
ET1204,crop_farming,ML1,2022-12-01,2023-01-31,1,2023-02-01,1,1,1.0162457660791466,1.0000000000000002
ET1204,crop_farming,ML1,2022-11-01,2023-01-31,2,2023-02-01,1,1,1.0162457660791466,1.0000000000000002
ET1204,crop_farming,ML2,2022-09-01,2023-01-31,4,2023-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2022-06-01,2023-01-31,7,2023-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2022-07-01,2023-01-31,6,2023-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2022-08-01,2023-01-31,5,2023-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2023-01-01,2023-01-31,0,2023-02-01,1,1,1.0162457660791466,1.0000000000000002
ET1204,crop_farming,ML1,2023-02-01,2023-05-31,3,2023-06-01,1,1,1.0018754308658522,1.0018754308658522
ET1204,crop_farming,ML2,2023-01-01,2023-05-31,4,2023-06-01,1,1,1.0181211969449986,1.0018754308658522
ET1204,crop_farming,ML2,2022-12-01,2023-05-31,5,2023-06-01,1,1,1.0181211969449986,1.0018754308658522
ET1204,crop_farming,ML2,2022-11-01,2023-05-31,6,2023-06-01,1,1,1.0181211969449986,1.0018754308658522
ET1204,crop_farming,ML1,2023-05-01,2023-05-31,0,2023-06-01,1,1,1.0018754308658522,1.0018754308658522
ET1204,crop_farming,ML1,2023-04-01,2023-05-31,1,2023-06-01,1,1,1.0018754308658522,1.0018754308658522
ET1204,crop_farming,ML1,2023-03-01,2023-05-31,2,2023-06-01,1,1,1.0018754308658522,1.0018754308658522
ET1204,crop_farming,ML2,2022-10-01,2023-05-31,7,2023-06-01,1,1,1.0181211969449986,1.0018754308658522
ET1204,crop_farming,ML2,2023-04-01,2023-09-30,5,2023-10-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML2,2023-03-01,2023-09-30,6,2023-10-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML2,2023-02-01,2023-09-30,7,2023-10-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML1,2023-09-01,2023-09-30,0,2023-10-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML1,2023-08-01,2023-09-30,1,2023-10-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML1,2023-07-01,2023-09-30,2,2023-10-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML1,2023-06-01,2023-09-30,3,2023-10-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML2,2023-05-01,2023-09-30,4,2023-10-01,1,1,1.0018754308658522,1.0000000000000002
ET1204,crop_farming,ML1,2024-01-01,2024-01-31,0,2024-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2023-11-01,2024-01-31,2,2024-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2023-09-01,2024-01-31,4,2024-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2023-08-01,2024-01-31,5,2024-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2023-07-01,2024-01-31,6,2024-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2023-06-01,2024-01-31,7,2024-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2023-10-01,2024-01-31,3,2024-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2023-12-01,2024-01-31,1,2024-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2023-10-01,2024-05-31,7,2024-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2023-12-01,2024-05-31,5,2024-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2024-02-01,2024-05-31,3,2024-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2024-03-01,2024-05-31,2,2024-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2024-04-01,2024-05-31,1,2024-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2024-05-01,2024-05-31,0,2024-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2023-11-01,2024-05-31,6,2024-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2024-01-01,2024-05-31,4,2024-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2024-02-01,2024-09-30,7,2024-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2024-03-01,2024-09-30,6,2024-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2024-04-01,2024-09-30,5,2024-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2024-05-01,2024-09-30,4,2024-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2024-06-01,2024-09-30,3,2024-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2024-09-01,2024-09-30,0,2024-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2024-08-01,2024-09-30,1,2024-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2024-07-01,2024-09-30,2,2024-10-01,1,1,1.0000000000000002,1.0000000000000002
ET1301,crop_farming,ML2,2019-06-01,2020-01-31,7,2020-02-01,2,2,2.027426338065154,1.9427716838803373
ET1301,crop_farming,ML1,2019-11-01,2020-01-31,2,2020-02-01,2,2,1.983060804272111,1.9427716838803373
ET1301,crop_farming,ML2,2019-07-01,2020-01-31,6,2020-02-01,2,2,2.027426338065154,1.9427716838803373
ET1301,crop_farming,ML1,2019-12-01,2020-01-31,1,2020-02-01,2,2,1.983060804272111,1.9427716838803373
ET1301,crop_farming,ML1,2019-10-01,2020-01-31,3,2020-02-01,2,2,1.983060804272111,1.9427716838803373
ET1301,crop_farming,ML1,2020-05-01,2020-05-31,0,2020-06-01,2,2,2.018297078202633,1.962436643040678
ET1301,crop_farming,ML1,2020-04-01,2020-05-31,1,2020-06-01,2,2,2.018297078202633,1.962436643040678
ET1301,crop_farming,ML1,2020-03-01,2020-05-31,2,2020-06-01,2,2,1.9427716838803373,1.962436643040678
ET1301,crop_farming,ML1,2020-02-01,2020-05-31,3,2020-06-01,2,2,1.9427716838803373,1.962436643040678
ET1301,crop_farming,ML2,2019-12-01,2020-05-31,5,2020-06-01,2,2,1.998632119042292,1.962436643040678
ET1301,crop_farming,ML2,2019-11-01,2020-05-31,6,2020-06-01,2,2,1.998632119042292,1.962436643040678
ET1301,crop_farming,ML2,2019-10-01,2020-05-31,7,2020-06-01,2,2,1.998632119042292,1.962436643040678
ET1301,crop_farming,ML1,2020-09-01,2020-09-30,0,2020-10-01,3,2,2.8617684227156692,1.9510287715537225
ET1301,crop_farming,ML1,2020-08-01,2020-09-30,1,2020-10-01,3,2,2.8617684227156692,1.9510287715537225
ET1301,crop_farming,ML1,2020-07-01,2020-09-30,2,2020-10-01,3,2,2.8617684227156692,1.9510287715537225
ET1301,crop_farming,ML1,2020-06-01,2020-09-30,3,2020-10-01,3,2,2.8617684227156692,1.9510287715537225
ET1301,crop_farming,ML2,2020-05-01,2020-09-30,4,2020-10-01,3,2,2.9020575431074436,1.9510287715537225
ET1301,crop_farming,ML2,2020-04-01,2020-09-30,5,2020-10-01,3,2,2.9020575431074436,1.9510287715537225
ET1301,crop_farming,ML2,2020-03-01,2020-09-30,6,2020-10-01,2,2,1.998632119042292,1.9510287715537225
ET1301,crop_farming,ML2,2020-02-01,2020-09-30,7,2020-10-01,2,2,1.998632119042292,1.9510287715537225
ET1301,crop_farming,ML2,2020-06-01,2021-01-31,7,2021-02-01,2,2,1.983060804272111,1.9469351271635624
ET1301,crop_farming,ML2,2020-07-01,2021-01-31,6,2021-02-01,2,2,1.983060804272111,1.9469351271635624
ET1301,crop_farming,ML1,2021-01-01,2021-01-31,0,2021-02-01,2,2,1.9716529327851544,1.9469351271635624
ET1301,crop_farming,ML1,2020-12-01,2021-01-31,1,2021-02-01,2,2,1.9716529327851544,1.9469351271635624
ET1301,crop_farming,ML1,2020-11-01,2021-01-31,2,2021-02-01,2,2,1.9716529327851544,1.9469351271635624
ET1301,crop_farming,ML1,2020-10-01,2021-01-31,3,2021-02-01,2,2,1.9716529327851544,1.9469351271635624
ET1301,crop_farming,ML2,2020-09-01,2021-01-31,4,2021-02-01,2,2,1.983060804272111,1.9469351271635624
ET1301,crop_farming,ML2,2020-08-01,2021-01-31,5,2021-02-01,2,2,1.983060804272111,1.9469351271635624
ET1301,crop_farming,ML1,2021-03-01,2021-05-31,2,2021-06-01,2,2,1.998632119042292,1.998632119042292
ET1301,crop_farming,ML1,2021-02-01,2021-05-31,3,2021-06-01,2,2,1.998632119042292,1.998632119042292
ET1301,crop_farming,ML2,2020-11-01,2021-05-31,6,2021-06-01,2,2,1.987224247555336,1.998632119042292
ET1301,crop_farming,ML2,2020-10-01,2021-05-31,7,2021-06-01,2,2,1.987224247555336,1.998632119042292
ET1301,crop_farming,ML1,2021-05-01,2021-05-31,0,2021-06-01,2,2,1.998632119042292,1.998632119042292
ET1301,crop_farming,ML2,2020-12-01,2021-05-31,5,2021-06-01,2,2,1.987224247555336,1.998632119042292
ET1301,crop_farming,ML2,2021-01-01,2021-05-31,4,2021-06-01,2,2,1.987224247555336,1.998632119042292
ET1301,crop_farming,ML1,2021-04-01,2021-05-31,1,2021-06-01,2,2,1.998632119042292,1.998632119042292
ET1301,crop_farming,ML2,2021-05-01,2021-09-30,4,2021-10-01,2,2,2.018297078202633,1.998632119042292
ET1301,crop_farming,ML2,2021-04-01,2021-09-30,5,2021-10-01,2,2,2.018297078202633,1.998632119042292
ET1301,crop_farming,ML2,2021-03-01,2021-09-30,6,2021-10-01,2,2,1.987224247555336,1.998632119042292
ET1301,crop_farming,ML2,2021-02-01,2021-09-30,7,2021-10-01,2,2,1.987224247555336,1.998632119042292
ET1301,crop_farming,ML1,2021-06-01,2021-09-30,3,2021-10-01,2,2,2.018297078202633,1.998632119042292
ET1301,crop_farming,ML1,2022-01-01,2022-01-31,0,2022-02-01,2,3,1.998632119042292,1.937956027810996
ET1301,crop_farming,ML1,2021-12-01,2022-01-31,1,2022-02-01,2,3,1.998632119042292,1.937956027810996
ET1301,crop_farming,ML1,2021-11-01,2022-01-31,2,2022-02-01,2,3,1.998632119042292,1.937956027810996
ET1301,crop_farming,ML1,2021-10-01,2022-01-31,3,2022-02-01,2,3,1.998632119042292,1.937956027810996
ET1301,crop_farming,ML2,2021-06-01,2022-01-31,7,2022-02-01,1,3,1.103463782650526,1.937956027810996
ET1301,crop_farming,ML1,2022-04-01,2022-05-31,1,2022-06-01,3,3,1.937956027810996,1.937956027810996
ET1301,crop_farming,ML2,2022-01-01,2022-05-31,4,2022-06-01,2,3,2.018297078202633,1.937956027810996
ET1301,crop_farming,ML1,2022-05-01,2022-05-31,0,2022-06-01,3,3,1.937956027810996,1.937956027810996
ET1301,crop_farming,ML2,2021-12-01,2022-05-31,5,2022-06-01,2,3,2.018297078202633,1.937956027810996
ET1301,crop_farming,ML2,2021-11-01,2022-05-31,6,2022-06-01,2,3,2.018297078202633,1.937956027810996
ET1301,crop_farming,ML2,2021-10-01,2022-05-31,7,2022-06-01,2,3,2.018297078202633,1.937956027810996
ET1301,crop_farming,ML1,2022-02-01,2022-05-31,3,2022-06-01,3,3,1.937956027810996,1.937956027810996
ET1301,crop_farming,ML1,2022-03-01,2022-05-31,2,2022-06-01,3,3,1.937956027810996,1.937956027810996
ET1301,crop_farming,ML2,2022-02-01,2022-09-30,7,2022-10-01,3,3,1.937956027810996,1.9173318665795636
ET1301,crop_farming,ML2,2022-04-01,2022-09-30,5,2022-10-01,3,3,1.937956027810996,1.9173318665795636
ET1301,crop_farming,ML2,2022-03-01,2022-09-30,6,2022-10-01,3,3,1.937956027810996,1.9173318665795636
ET1301,crop_farming,ML1,2022-09-01,2022-09-30,0,2022-10-01,3,3,1.937956027810996,1.9173318665795636
ET1301,crop_farming,ML1,2022-08-01,2022-09-30,1,2022-10-01,3,3,1.937956027810996,1.9173318665795636
ET1301,crop_farming,ML1,2022-06-01,2022-09-30,3,2022-10-01,3,3,1.937956027810996,1.9173318665795636
ET1301,crop_farming,ML1,2022-07-01,2022-09-30,2,2022-10-01,3,3,1.937956027810996,1.9173318665795636
ET1301,crop_farming,ML2,2022-05-01,2022-09-30,4,2022-10-01,3,3,1.937956027810996,1.9173318665795636
ET1301,crop_farming,ML1,2022-10-01,2023-01-31,3,2023-02-01,2,2,1.4689780139054984,1.4845493286756797
ET1301,crop_farming,ML1,2022-12-01,2023-01-31,1,2023-02-01,2,2,1.4689780139054984,1.4845493286756797
ET1301,crop_farming,ML1,2022-11-01,2023-01-31,2,2023-02-01,2,2,1.4689780139054984,1.4845493286756797
ET1301,crop_farming,ML2,2022-09-01,2023-01-31,4,2023-02-01,2,2,1.4689780139054984,1.4845493286756797
ET1301,crop_farming,ML2,2022-06-01,2023-01-31,7,2023-02-01,2,2,1.4689780139054984,1.4845493286756797
ET1301,crop_farming,ML2,2022-07-01,2023-01-31,6,2023-02-01,2,2,1.4689780139054984,1.4845493286756797
ET1301,crop_farming,ML2,2022-08-01,2023-01-31,5,2023-02-01,2,2,1.4689780139054984,1.4845493286756797
ET1301,crop_farming,ML1,2023-01-01,2023-01-31,0,2023-02-01,2,2,1.4689780139054984,1.4845493286756797
ET1301,crop_farming,ML1,2023-02-01,2023-05-31,3,2023-06-01,2,3,1.5165813613940688,1.937956027810996
ET1301,crop_farming,ML2,2023-01-01,2023-05-31,4,2023-06-01,2,3,1.4959572001626356,1.937956027810996
ET1301,crop_farming,ML2,2022-12-01,2023-05-31,5,2023-06-01,2,3,1.4959572001626356,1.937956027810996
ET1301,crop_farming,ML2,2022-11-01,2023-05-31,6,2023-06-01,2,3,1.4959572001626356,1.937956027810996
ET1301,crop_farming,ML1,2023-05-01,2023-05-31,0,2023-06-01,2,3,1.5165813613940688,1.937956027810996
ET1301,crop_farming,ML1,2023-04-01,2023-05-31,1,2023-06-01,2,3,1.5165813613940688,1.937956027810996
ET1301,crop_farming,ML1,2023-03-01,2023-05-31,2,2023-06-01,2,3,1.5165813613940688,1.937956027810996
